Paket_id,Vikt,Förtjänst,Deadline
2241334988,0.9,2,1
2241334991,5.6,7,7
2241334996,9.7,9,4
2241335000,0.7,6,1
2241335002,0.9,5,7
2241335005,1.2,2,4
2241335009,0.2,6,9
2241335015,8.2,1,6
2241335020,8.8,2,2
2241335022,1.7,1,4
2241335023,3.2,1,-1
2241335025,2.8,1,3
2241335027,3.0,5,7
2241335029,6.1,2,-3
2241335032,1.8,9,9
2241335036,0.5,9,-2
2241335041,6.3,8,7
2241335043,10.8,7,3
2241335046,5.9,4,1
2241335050,10.1,8,2
2241335052,10.3,4,5
2241335057,9.8,5,-5
2241335063,6.9,2,5
2241335064,8.0,5,5
2241335068,5.4,7,5
2241335073,10.9,3,8
2241335077,10.2,9,6
2241335081,3.5,6,2
2241335084,6.8,7,4
2241335086,4.2,9,9
2241335092,2.2,2,5
2241335097,0.7,6,1
2241335099,11.6,9,6
2241335100,7.6,7,5
2241335102,2.3,5,9
2241335104,4.2,7,6
2241335107,1.8,6,7
2241335110,0.1,7,8
2241335111,11.6,7,9
2241335116,2.4,4,4
2241335119,11.9,2,4
2241335120,0.2,5,2
2241335121,1.1,4,9
2241335125,6.2,4,9
2241335126,8.7,9,1
2241335130,4.3,2,4
2241335132,10.0,8,7
2241335134,10.7,9,6
2241335139,0.4,3,2
2241335145,1.8,2,1
2241335147,6.6,1,8
2241335148,1.6,4,3
2241335154,10.0,5,2
2241335158,8.9,8,2
2241335162,7.4,5,3
2241335166,5.4,8,8
2241335167,6.9,8,6
2241335171,0.3,6,6
2241335172,1.2,5,6
2241335174,9.0,1,4
2241335177,11.4,4,0
2241335181,5.7,3,7
2241335182,10.0,4,1
2241335184,10.4,8,4
2241335188,1.9,3,9
2241335194,1.6,3,5
2241335195,8.0,9,7
2241335197,5.8,5,8
2241335200,7.7,2,7
2241335202,8.9,5,2
2241335208,7.4,3,2
2241335209,4.4,2,3
2241335213,11.2,9,1
2241335215,2.9,4,2
2241335218,4.4,6,8
2241335221,9.4,5,2
2241335227,1.6,6,0
2241335233,0.8,6,6
2241335238,6.3,3,6
2241335243,10.3,1,2
2241335246,5.7,6,4
2241335249,1.9,3,8
2241335251,3.3,1,-4
2241335252,3.3,3,5
2241335258,0.7,8,7
2241335260,0.3,5,5
2241335265,2.3,5,7
2241335267,2.4,4,5
2241335270,2.1,7,4
2241335274,11.5,1,6
2241335279,2.5,5,0
2241335284,7.1,1,7
2241335289,6.5,5,5
2241335291,2.9,6,9
2241335296,10.2,6,7
2241335298,6.8,1,1
2241335302,7.3,8,7
2241335307,6.8,2,0
2241335313,1.2,4,9
2241335315,6.8,5,5
2241335317,5.7,8,6
2241335318,0.7,9,9
2241335321,4.4,6,1
2241335325,2.3,3,9
2241335328,3.0,6,8
2241335333,11.3,8,6
2241335336,3.0,2,7
2241335342,2.4,3,2
2241335345,2.9,6,1
2241335347,8.9,4,1
2241335351,1.6,1,5
2241335356,3.2,2,0
2241335357,11.5,3,-1
2241335360,4.3,9,4
2241335363,11.8,2,2
2241335365,11.0,6,6
2241335371,3.3,8,9
2241335375,2.9,3,4
2241335377,1.5,9,5
2241335378,2.3,4,6
2241335382,2.0,4,4
2241335384,10.1,7,2
2241335386,8.2,4,-4
2241335390,10.9,4,1
2241335394,9.2,5,8
2241335398,1.2,4,4
2241335399,0.2,5,3
2241335403,4.1,6,5
2241335404,3.2,1,-3
2241335405,9.2,8,4
2241335408,8.2,7,4
2241335412,7.9,8,0
2241335414,5.8,4,5
2241335418,9.2,2,2
2241335422,1.9,8,0
2241335427,4.6,8,1
2241335428,3.5,5,2
2241335431,0.5,3,1
2241335434,2.4,7,-1
2241335436,2.5,1,4
2241335438,1.7,6,3
2241335440,6.6,9,3
2241335445,7.2,3,9
2241335449,0.7,6,1
2241335455,1.8,5,4
2241335456,3.1,6,8
2241335459,7.9,1,6
2241335465,1.1,4,4
2241335468,2.7,4,2
2241335471,0.2,3,0
2241335473,2.7,3,2
2241335476,1.3,3,9
2241335482,1.2,1,-5
2241335484,8.4,9,-4
2241335488,4.6,3,8
2241335491,3.9,9,5
2241335496,2.7,3,9
2241335500,0.4,3,5
2241335501,6.2,4,3
2241335504,2.7,9,3
2241335506,7.1,2,7
2241335511,8.3,3,0
2241335514,6.1,7,2
2241335517,11.5,9,7
2241335521,7.2,4,6
2241335527,9.5,1,4
2241335531,0.4,5,4
2241335533,7.1,8,5
2241335535,8.3,4,3
2241335538,1.4,4,2
2241335541,7.0,3,3
2241335543,8.4,8,-4
2241335546,2.8,9,8
2241335548,4.0,6,-5
2241335551,11.8,9,-2
2241335554,1.0,5,8
2241335555,3.6,3,-2
2241335561,11.3,4,4
2241335563,2.7,4,7
2241335565,1.6,6,5
2241335566,2.8,7,2
2241335569,1.5,5,0
2241335573,3.0,8,-1
2241335579,2.0,4,0
2241335582,5.9,8,5
2241335584,11.1,1,6
2241335585,2.3,8,8
2241335587,10.5,4,8
2241335591,0.2,4,6
2241335597,0.6,7,6
2241335599,2.4,1,3
2241335604,9.6,9,0
2241335605,10.6,2,6
2241335611,7.1,8,6
2241335615,4.8,1,2
2241335618,3.0,9,-2
2241335624,11.9,9,3
2241335627,0.6,5,6
2241335631,4.2,6,1
2241335632,3.9,2,4
2241335635,11.9,3,7
2241335640,11.2,9,-4
2241335646,8.5,7,-3
2241335652,11.3,4,8
2241335658,11.3,9,1
2241335659,0.5,5,4
2241335665,5.7,1,4
2241335670,9.8,8,7
2241335673,1.2,3,2
2241335675,1.6,4,5
2241335677,1.3,8,1
2241335683,2.0,4,8
2241335685,0.3,4,2
2241335687,9.7,5,-4
2241335692,0.7,3,0
2241335694,10.4,3,0
2241335700,7.1,2,-2
2241335702,5.1,6,9
2241335705,6.0,8,2
2241335710,6.7,2,-1
2241335713,0.2,2,2
2241335715,3.7,2,4
2241335721,0.3,8,7
2241335725,5.7,9,4
2241335731,2.8,9,-5
2241335736,0.8,2,-3
2241335740,1.3,6,2
2241335744,7.4,2,2
2241335745,8.5,4,7
2241335747,9.9,8,-3
2241335752,1.0,3,8
2241335755,0.4,8,8
2241335756,0.3,5,3
2241335761,10.6,7,-3
2241335763,11.1,1,5
2241335765,4.3,1,7
2241335768,3.5,2,4
2241335770,11.3,2,8
2241335774,5.1,2,9
2241335779,2.1,1,3
2241335782,6.9,3,3
2241335784,2.1,4,7
2241335788,1.7,3,2
2241335793,5.3,8,9
2241335795,7.4,3,1
2241335800,5.8,8,0
2241335804,0.8,4,9
2241335808,3.1,4,4
2241335814,2.9,5,-4
2241335818,2.6,3,3
2241335819,0.5,3,3
2241335823,0.6,6,4
2241335825,6.0,2,1
2241335830,6.1,1,6
2241335833,9.0,9,5
2241335837,6.3,2,-2
2241335840,9.1,1,7
2241335841,7.6,7,1
2241335842,2.4,2,4
2241335848,10.2,3,0
2241335854,8.2,7,-1
2241335856,7.3,8,2
2241335861,7.1,8,8
2241335863,2.7,2,4
2241335865,3.5,5,1
2241335870,2.0,7,5
2241335875,10.7,9,6
2241335877,4.6,6,7
2241335878,5.7,9,5
2241335884,1.2,3,7
2241335887,7.0,7,5
2241335890,9.3,6,0
2241335895,2.6,4,2
2241335896,4.5,9,2
2241335899,4.5,7,2
2241335903,3.9,9,5
2241335907,0.4,6,1
2241335909,0.7,3,5
2241335913,6.9,9,4
2241335914,7.9,4,2
2241335915,5.4,2,9
2241335921,3.0,5,4
2241335924,3.2,8,1
2241335927,4.4,8,4
2241335930,2.7,3,5
2241335935,4.4,2,8
2241335940,2.0,6,5
2241335944,3.8,3,4
2241335946,1.5,7,9
2241335951,1.1,5,6
2241335952,11.3,3,9
2241335957,1.2,5,5
2241335958,1.0,6,1
2241335961,2.9,5,2
2241335962,2.4,4,1
2241335968,4.0,6,4
2241335972,4.6,7,7
2241335978,10.7,6,3
2241335979,2.9,3,5
2241335984,10.0,2,1
2241335990,8.8,7,0
2241335992,6.0,7,6
2241335995,10.4,2,4
2241336001,9.5,2,1
2241336004,6.7,5,3
2241336006,9.6,9,9
2241336008,4.1,8,9
2241336013,2.3,5,8
2241336019,10.3,5,6
2241336020,7.8,3,7
2241336022,8.8,7,2
2241336026,0.6,4,3
2241336030,7.2,4,3
2241336032,11.0,9,9
2241336035,10.6,7,5
2241336036,3.4,7,0
2241336041,9.9,1,3
2241336042,8.9,5,2
2241336043,5.9,4,5
2241336044,0.3,6,9
2241336045,8.1,4,0
2241336046,4.3,8,7
2241336049,1.3,3,1
2241336052,2.7,4,6
2241336057,1.8,6,4
2241336060,11.1,6,5
2241336063,9.2,8,3
2241336064,0.3,9,5
2241336066,8.8,5,-1
2241336067,11.4,2,8
2241336073,7.3,4,8
2241336075,3.7,5,1
2241336076,6.2,4,-2
2241336077,3.3,2,-3
2241336079,0.1,3,3
2241336084,3.3,6,-5
2241336086,1.2,1,2
2241336087,9.5,4,0
2241336089,6.5,2,4
2241336091,11.4,3,4
2241336096,4.0,9,8
2241336100,2.4,3,3
2241336105,2.5,5,9
2241336110,10.1,9,1
2241336112,7.1,2,1
2241336113,1.0,8,2
2241336116,6.4,4,7
2241336119,1.7,6,7
2241336124,4.2,7,9
2241336129,0.6,6,1
2241336131,1.8,4,1
2241336135,7.8,8,3
2241336139,1.0,6,4
2241336143,1.9,3,8
2241336147,6.3,5,-3
2241336148,7.0,1,-5
2241336150,0.9,5,3
2241336154,1.9,6,9
2241336156,1.4,6,3
2241336161,7.7,8,2
2241336164,4.5,6,7
2241336170,6.9,9,4
2241336176,5.3,7,1
2241336177,1.5,6,9
2241336183,8.9,5,7
2241336189,2.4,4,7
2241336192,2.1,6,9
2241336195,4.8,9,9
2241336199,8.5,4,5
2241336203,0.3,3,3
2241336207,8.1,8,6
2241336212,5.9,9,7
2241336217,1.4,5,3
2241336218,4.2,1,5
2241336222,8.9,4,5
2241336225,10.9,4,9
2241336226,2.2,6,5
2241336231,6.0,4,7
2241336237,7.2,1,6
2241336243,1.8,3,1
2241336249,6.2,3,1
2241336251,8.0,8,8
2241336254,1.0,4,7
2241336255,9.7,8,6
2241336256,3.4,5,8
2241336261,1.4,4,8
2241336264,9.5,4,0
2241336270,1.1,5,1
2241336273,2.3,8,5
2241336277,7.8,3,9
2241336283,4.0,3,4
2241336288,4.7,4,1
2241336294,10.7,4,5
2241336300,1.6,4,3
2241336303,3.9,9,0
2241336304,2.6,6,7
2241336307,6.6,5,3
2241336313,8.6,6,2
2241336318,10.4,8,5
2241336319,1.8,4,5
2241336325,3.6,1,1
2241336330,4.4,1,2
2241336333,7.7,9,4
2241336335,1.2,5,1
2241336339,4.0,7,4
2241336341,3.0,5,0
2241336346,2.5,5,3
2241336351,8.1,5,8
2241336357,1.0,4,4
2241336363,3.2,8,4
2241336364,11.4,2,8
2241336367,11.4,3,3
2241336373,10.5,8,3
2241336374,2.1,3,6
2241336377,5.5,3,-1
2241336383,6.8,8,6
2241336384,11.1,8,1
2241336386,0.8,3,7
2241336388,1.6,2,7
2241336392,11.2,4,7
2241336393,4.5,7,7
2241336398,0.3,3,5
2241336399,7.8,2,-3
2241336400,0.3,4,4
2241336405,8.2,7,9
2241336410,6.9,2,7
2241336413,5.5,7,2
2241336414,2.0,3,9
2241336415,11.7,5,-1
2241336419,0.8,4,1
2241336420,11.6,7,5
2241336421,0.4,5,4
2241336424,2.5,3,1
2241336426,6.3,3,-3
2241336432,7.9,8,0
2241336435,7.4,1,2
2241336441,6.5,7,7
2241336447,5.0,6,0
2241336452,0.7,5,2
2241336455,11.1,5,4
2241336460,9.9,5,4
2241336461,6.5,5,0
2241336463,5.8,8,2
2241336464,1.3,4,3
2241336470,10.9,6,9
2241336476,6.0,7,5
2241336477,10.5,8,1
2241336483,4.1,4,4
2241336484,4.2,7,7
2241336487,2.5,4,5
2241336489,1.5,5,8
2241336494,9.9,3,7
2241336496,1.3,5,0
2241336500,0.7,3,5
2241336501,11.8,5,0
2241336502,10.5,1,7
2241336503,2.6,4,5
2241336508,4.6,9,7
2241336511,6.2,6,8
2241336513,6.7,4,8
2241336514,8.7,9,3
2241336517,6.5,5,9
2241336523,2.5,1,3
2241336526,9.5,1,3
2241336531,0.9,3,9
2241336533,4.0,3,3
2241336534,2.3,4,2
2241336538,6.9,5,-1
2241336540,1.3,4,1
2241336546,7.0,5,4
2241336550,5.7,3,7
2241336556,4.0,7,0
2241336557,4.3,7,1
2241336562,2.4,6,2
2241336567,4.4,8,1
2241336573,1.8,3,5
2241336574,11.5,8,1
2241336579,8.7,8,5
2241336584,0.8,8,3
2241336589,1.0,3,7
2241336593,2.4,7,4
2241336597,0.4,6,1
2241336602,6.6,9,1
2241336603,8.9,9,-5
2241336608,11.0,5,-3
2241336610,6.5,6,-5
2241336616,11.9,7,9
2241336620,10.5,6,8
2241336622,0.3,2,0
2241336625,1.6,2,9
2241336630,9.1,9,0
2241336636,10.6,4,1
2241336642,10.9,9,1
2241336647,1.0,5,0
2241336650,4.3,4,2
2241336656,11.7,4,9
2241336661,1.2,6,9
2241336666,0.3,1,-3
2241336669,4.4,4,1
2241336674,11.7,6,4
2241336676,4.0,5,2
2241336680,1.7,2,-5
2241336682,2.5,6,7
2241336683,0.4,6,6
2241336684,2.5,8,4
2241336689,10.3,5,6
2241336691,1.7,1,2
2241336692,2.6,5,2
2241336696,4.8,4,6
2241336700,10.4,1,1
2241336702,0.8,3,7
2241336705,1.3,4,8
2241336708,0.6,5,3
2241336714,1.4,4,4
2241336716,0.3,7,5
2241336720,4.4,2,-2
2241336724,3.8,8,1
2241336728,2.1,3,8
2241336733,7.7,6,7
2241336735,2.3,3,1
2241336739,4.9,6,8
2241336740,2.1,3,6
2241336743,0.9,7,-1
2241336748,0.4,9,-3
2241336753,11.2,6,1
2241336756,6.1,9,8
2241336758,0.6,6,8
2241336760,3.4,2,0
2241336764,8.3,2,9
2241336769,1.8,6,1
2241336774,1.8,6,-1
2241336778,0.3,3,7
2241336780,3.6,2,3
2241336786,2.3,5,1
2241336791,0.5,3,4
2241336795,4.0,8,3
2241336796,6.6,1,6
2241336798,8.6,1,6
2241336803,10.1,6,0
2241336808,9.7,4,3
2241336813,3.0,6,0
2241336816,10.7,1,3
2241336817,3.2,9,6
2241336823,7.6,2,6
2241336829,8.4,8,3
2241336835,6.6,5,5
2241336838,5.4,1,-1
2241336841,4.3,4,2
2241336844,4.4,5,0
2241336849,3.3,7,5
2241336853,0.2,5,5
2241336858,9.0,7,-4
2241336861,2.1,4,7
2241336863,8.0,9,5
2241336867,10.3,5,3
2241336870,3.5,5,8
2241336873,4.6,7,6
2241336874,4.6,6,6
2241336878,9.7,8,8
2241336882,6.0,6,-4
2241336888,8.7,3,8
2241336889,6.4,5,7
2241336891,11.0,5,7
2241336893,1.1,3,9
2241336894,8.8,1,2
2241336900,8.8,8,-5
2241336904,10.4,9,8
2241336905,1.3,9,1
2241336906,1.2,4,7
2241336911,1.7,4,7
2241336914,2.1,5,9
2241336920,2.3,6,9
2241336921,4.0,8,-2
2241336925,8.2,5,8
2241336931,7.6,4,7
2241336936,2.5,5,3
2241336940,9.5,1,7
2241336943,6.8,7,5
2241336949,5.2,2,3
2241336953,9.1,7,5
2241336958,10.4,2,5
2241336963,4.5,6,-4
2241336966,11.6,7,-2
2241336972,11.6,3,4
2241336975,8.6,1,5
2241336978,9.4,6,6
2241336984,2.2,6,4
2241336988,1.0,2,4
2241336994,3.2,3,3
2241337000,11.1,4,-5
2241337006,0.4,1,5
2241337007,4.5,6,8
2241337009,2.5,3,0
2241337012,4.1,9,1
2241337017,0.3,3,6
2241337021,2.6,6,2
2241337027,1.5,7,7
2241337028,5.9,6,0
2241337033,1.5,6,2
2241337035,1.3,1,3
2241337039,7.5,4,-1
2241337043,7.6,1,-4
2241337045,10.7,9,4
2241337046,4.7,6,1
2241337051,7.3,9,7
2241337055,1.1,5,7
2241337057,1.3,1,7
2241337058,7.9,9,1
2241337061,11.8,3,5
2241337066,1.5,3,9
2241337069,2.8,4,6
2241337074,1.9,5,8
2241337077,7.5,7,8
2241337081,5.2,8,-4
2241337084,5.6,7,2
2241337086,1.6,3,9
2241337090,4.4,7,9
2241337095,10.2,3,5
2241337099,9.7,1,4
2241337105,11.2,3,5
2241337106,1.2,5,8
2241337107,2.0,4,6
2241337112,2.9,4,7
2241337117,1.5,5,1
2241337119,11.0,6,1
2241337123,4.5,3,4
2241337126,0.7,6,2
2241337128,10.5,7,2
2241337132,8.8,8,9
2241337133,7.8,5,5
2241337138,1.9,9,5
2241337139,10.3,8,3
2241337145,8.3,3,6
2241337146,6.0,5,4
2241337147,4.6,2,9
2241337152,6.4,7,0
2241337154,4.7,5,5
2241337156,10.5,7,3
2241337157,8.0,4,6
2241337162,1.1,4,9
2241337164,4.3,9,-2
2241337170,7.0,6,4
2241337175,4.3,2,-1
2241337179,2.0,8,8
2241337182,6.2,8,6
2241337183,4.0,6,4
2241337189,2.7,5,2
2241337192,3.6,4,0
2241337197,2.7,8,9
2241337200,1.3,3,0
2241337206,2.8,3,6
2241337210,8.4,9,9
2241337212,11.4,2,7
2241337216,8.7,8,2
2241337217,3.7,3,4
2241337223,1.6,4,6
2241337226,1.1,4,1
2241337227,6.1,9,-2
2241337233,1.4,7,2
2241337235,3.1,7,8
2241337241,7.9,4,2
2241337247,2.3,5,5
2241337249,2.2,1,8
2241337255,2.4,5,7
2241337261,0.9,8,8
2241337267,3.3,3,4
2241337272,7.2,9,9
2241337276,1.4,5,4
2241337278,4.1,9,3
2241337279,1.8,3,1
2241337280,1.6,3,5
2241337284,4.7,9,3
2241337287,1.4,4,9
2241337288,9.7,2,-3
2241337291,0.4,9,6
2241337293,0.6,8,0
2241337294,5.5,7,9
2241337299,0.7,3,-3
2241337303,3.9,1,0
2241337304,8.3,4,3
2241337305,2.5,3,7
2241337307,8.4,1,6
2241337313,6.7,7,9
2241337318,2.0,4,8
2241337324,8.1,9,4
2241337328,8.5,7,8
2241337332,8.3,8,5
2241337335,7.5,9,3
2241337341,1.5,4,9
2241337346,0.1,8,2
2241337347,3.6,5,2
2241337351,8.3,5,9
2241337352,8.6,2,-1
2241337358,4.4,6,8
2241337364,5.6,9,4
2241337367,11.4,7,7
2241337372,8.7,2,9
2241337378,1.9,8,-4
2241337384,0.6,4,5
2241337390,8.9,5,4
2241337395,1.9,6,7
2241337399,11.0,6,1
2241337402,0.7,1,-5
2241337403,4.5,8,6
2241337409,0.2,8,3
2241337410,1.9,3,3
2241337416,3.8,3,7
2241337421,11.3,1,6
2241337426,0.8,6,9
2241337430,0.5,3,6
2241337431,1.8,5,1
2241337432,3.4,7,-5
2241337437,2.3,5,9
2241337440,1.5,9,5
2241337441,10.8,4,4
2241337443,11.3,5,0
2241337446,3.0,8,7
2241337452,6.8,9,5
2241337457,4.1,2,7
2241337458,1.8,4,2
2241337464,2.8,5,6
2241337466,9.1,9,5
2241337472,10.6,1,2
2241337474,10.7,4,4
2241337479,11.7,2,2
2241337482,10.1,7,8
2241337488,10.0,6,7
2241337494,1.1,3,9
2241337498,2.0,9,-2
2241337500,10.2,5,8
2241337506,2.6,5,8
2241337508,8.9,6,8
2241337510,2.1,3,6
2241337511,2.2,6,0
2241337515,1.2,6,7
2241337521,11.3,9,6
2241337525,2.2,1,6
2241337527,6.0,1,2
2241337533,4.6,3,7
2241337535,9.0,6,6
2241337537,10.3,3,1
2241337542,2.4,5,4
2241337544,4.3,8,6
2241337545,8.8,4,5
2241337550,2.5,3,3
2241337555,9.4,5,6
2241337557,2.5,6,3
2241337561,8.7,9,1
2241337562,0.7,6,9
2241337564,8.6,1,-3
2241337567,5.2,7,6
2241337570,10.2,7,1
2241337575,8.0,1,-1
2241337580,1.1,6,2
2241337585,4.4,7,7
2241337591,1.0,3,0
2241337594,5.3,9,6
2241337598,9.6,3,9
2241337600,2.6,4,2
2241337605,7.1,4,7
2241337609,4.0,3,5
2241337612,1.4,5,2
2241337613,2.5,8,0
2241337618,5.4,3,-2
2241337621,8.0,9,-1
2241337622,5.0,3,8
2241337628,0.9,7,9
2241337629,0.8,9,3
2241337630,1.5,4,7
2241337633,2.9,4,3
2241337636,10.0,3,6
2241337642,2.1,3,-2
2241337646,7.6,7,3
2241337651,0.6,3,5
2241337652,1.7,3,2
2241337654,4.4,2,3
2241337657,4.0,5,7
2241337660,1.7,5,8
2241337666,2.1,4,2
2241337669,7.0,7,0
2241337671,2.8,4,7
2241337673,4.8,6,4
2241337676,0.7,3,5
2241337679,4.4,3,0
2241337680,2.7,1,4
2241337685,2.7,4,3
2241337688,2.5,4,6
2241337689,5.8,4,6
2241337695,0.3,5,1
2241337701,4.6,7,4
2241337707,7.6,1,8
2241337709,11.6,2,8
2241337715,7.4,3,-1
2241337717,0.3,4,6
2241337723,7.6,8,1
2241337727,1.3,5,5
2241337733,1.0,9,7
2241337739,5.2,7,2
2241337740,11.4,7,0
2241337742,6.2,1,6
2241337745,2.6,7,-5
2241337749,1.4,5,1
2241337754,10.6,9,6
2241337758,10.9,8,3
2241337762,7.4,9,0
2241337765,11.7,4,6
2241337768,10.4,3,7
2241337770,5.1,2,9
2241337775,5.2,2,5
2241337778,4.1,9,6
2241337784,0.6,3,5
2241337787,2.3,3,4
2241337788,2.7,9,0
2241337794,5.2,5,-5
2241337798,3.0,3,9
2241337800,2.8,4,5
2241337801,0.3,4,1
2241337805,11.2,3,2
2241337809,4.0,6,-3
2241337811,8.8,3,4
2241337815,10.4,2,6
2241337816,4.2,2,4
2241337817,0.8,7,1
2241337822,3.2,3,2
2241337827,1.7,3,7
2241337829,5.3,4,3
2241337831,0.7,2,4
2241337834,0.7,6,6
2241337839,8.0,1,-4
2241337843,4.8,9,8
2241337848,0.8,9,6
2241337851,2.2,4,0
2241337854,7.5,4,2
2241337858,0.4,3,9
2241337860,1.7,6,8
2241337864,11.5,4,8
2241337865,5.5,6,1
2241337868,0.3,2,9
2241337869,1.5,3,2
2241337875,7.9,5,2
2241337877,8.6,1,9
2241337881,9.9,1,4
2241337883,1.8,5,8
2241337885,2.1,4,3
2241337888,7.6,3,5
2241337893,2.2,6,1
2241337898,5.3,9,-1
2241337904,4.6,1,6
2241337906,2.7,6,0
2241337909,9.7,3,1
2241337913,6.1,5,8
2241337914,3.6,2,-4
2241337920,10.8,8,6
2241337925,2.6,1,9
2241337930,3.2,4,5
2241337932,11.6,3,4
2241337935,0.2,2,7
2241337937,6.4,8,1
2241337942,6.0,9,-5
2241337945,0.7,6,1
2241337946,4.0,2,3
2241337950,1.0,3,2
2241337954,10.3,5,0
2241337957,5.3,3,1
2241337958,2.8,8,1
2241337961,11.6,3,7
2241337964,3.0,6,2
2241337970,7.6,7,7
2241337971,7.1,4,7
2241337977,1.2,4,7
2241337979,2.8,4,1
2241337981,0.9,3,9
2241337982,1.7,6,1
2241337984,2.4,5,2
2241337989,8.3,3,0
2241337995,1.1,7,7
2241337997,0.6,3,8
2241337999,9.3,6,-1
2241338002,8.0,3,2
2241338003,3.9,6,7
2241338008,1.2,6,8
2241338011,6.4,1,8
2241338016,7.1,2,6
2241338017,8.8,4,7
2241338022,1.2,5,7
2241338026,1.3,6,7
2241338028,10.5,3,-3
2241338031,1.1,4,2
2241338034,0.5,6,0
2241338036,2.5,4,5
2241338042,1.8,6,7
2241338043,11.4,1,6
2241338049,1.0,6,4
2241338051,2.4,2,9
2241338052,1.6,3,7
2241338053,1.9,1,2
2241338059,2.7,4,7
2241338065,2.5,1,1
2241338068,0.4,5,1
2241338069,1.9,9,-2
2241338073,4.2,5,-3
2241338079,0.6,1,9
2241338084,8.0,8,9
2241338085,0.7,4,1
2241338087,2.2,4,4
2241338089,1.9,3,-3
2241338095,2.4,1,5
2241338100,0.3,6,7
2241338101,8.1,6,-2
2241338105,8.9,8,9
2241338110,9.9,3,9
2241338114,5.4,3,0
2241338117,9.6,4,4
2241338121,10.5,8,-5
2241338124,9.1,1,4
2241338130,3.0,6,6
2241338133,8.8,2,4
2241338134,6.7,4,8
2241338138,8.6,9,3
2241338143,4.1,6,2
2241338149,0.9,9,7
2241338155,6.0,5,4
2241338157,4.0,7,9
2241338163,1.0,2,2
2241338168,2.7,3,6
2241338170,11.8,2,5
2241338175,5.5,6,7
2241338179,0.2,6,2
2241338180,9.9,9,2
2241338186,0.9,4,0
2241338189,5.4,1,6
2241338194,0.4,8,8
2241338199,2.6,1,5
2241338203,3.8,4,7
2241338204,0.9,8,1
2241338206,0.2,9,5
2241338210,3.0,8,0
2241338216,4.9,8,3
2241338222,8.2,3,3
2241338227,11.9,9,-4
2241338229,4.2,5,2
2241338232,6.4,9,0
2241338233,7.8,1,6
2241338235,4.5,2,3
2241338239,4.2,8,-4
2241338243,11.4,9,3
2241338246,10.9,9,-2
2241338248,5.2,8,4
2241338253,0.7,3,5
2241338256,8.9,5,3
2241338262,7.9,7,4
2241338265,1.2,6,1
2241338266,5.2,8,0
2241338272,2.2,4,2
2241338278,6.1,5,1
2241338283,5.1,5,-4
2241338285,5.6,6,4
2241338286,3.0,8,1
2241338289,0.5,2,6
2241338295,6.1,5,1
2241338297,1.5,3,3
2241338301,4.6,8,3
2241338302,8.7,3,2
2241338308,6.6,8,9
2241338309,9.9,9,6
2241338310,1.1,3,5
2241338314,1.6,6,5
2241338316,3.7,8,4
2241338322,3.6,5,4
2241338327,2.5,4,3
2241338328,9.9,6,6
2241338332,0.6,5,4
2241338336,9.2,9,1
2241338339,11.5,1,5
2241338342,0.8,6,6
2241338348,4.1,5,7
2241338350,4.6,9,6
2241338356,5.7,5,0
2241338361,7.7,5,2
2241338365,3.6,9,8
2241338371,7.9,2,4
2241338376,7.9,6,0
2241338378,8.1,6,-1
2241338381,11.4,2,9
2241338387,3.2,1,6
2241338388,5.5,2,9
2241338390,5.0,7,1
2241338393,11.3,8,-4
2241338394,5.7,6,5
2241338397,1.8,5,4
2241338403,6.5,8,7
2241338407,6.2,2,1
2241338413,9.7,3,1
2241338414,4.5,9,4
2241338419,9.9,7,0
2241338423,9.6,7,1
2241338424,0.8,8,8
2241338426,3.5,7,3
2241338431,0.7,3,1
2241338436,8.0,5,-4
2241338439,1.7,3,-4
2241338444,3.9,6,-2
2241338448,0.9,6,8
2241338452,7.0,7,7
2241338455,3.0,5,5
2241338459,10.1,2,8
2241338465,0.9,7,3
2241338469,8.1,8,5
2241338474,8.6,6,8
2241338480,2.9,7,5
2241338486,4.5,6,9
2241338489,4.8,7,0
2241338493,3.7,6,8
2241338497,11.6,2,3
2241338500,1.6,3,0
2241338504,11.6,6,9
2241338510,3.7,2,4
2241338511,2.7,3,0
2241338513,6.7,3,5
2241338518,2.5,2,5
2241338523,1.6,5,1
2241338529,7.4,1,8
2241338534,9.7,2,2
2241338535,10.8,1,3
2241338539,2.3,2,3
2241338545,0.4,4,1
2241338548,10.5,1,5
2241338552,1.9,4,2
2241338556,6.2,6,-5
2241338562,1.5,3,4
2241338566,0.9,6,3
2241338571,11.3,7,8
2241338575,1.9,5,7
2241338576,3.3,5,1
2241338581,5.4,2,8
2241338586,9.1,6,4
2241338588,10.6,9,3
2241338593,0.3,3,2
2241338595,2.4,8,5
2241338596,6.5,6,8
2241338600,3.6,3,2
2241338604,2.9,6,9
2241338606,11.8,3,3
2241338611,2.1,4,8
2241338616,0.2,5,9
2241338621,4.4,5,-2
2241338626,1.5,7,2
2241338629,9.4,7,5
2241338634,2.2,4,1
2241338638,3.0,7,4
2241338639,10.1,7,3
2241338645,2.8,4,3
2241338650,7.5,7,5
2241338653,7.2,2,2
2241338657,6.9,5,8
2241338659,8.6,7,8
2241338662,5.6,7,0
2241338668,3.5,4,8
2241338670,3.8,1,6
2241338676,2.4,3,2
2241338677,0.7,6,7
2241338682,3.9,8,8
2241338684,2.2,9,2
2241338688,1.9,3,6
2241338691,2.2,5,7
2241338694,7.4,2,8
2241338696,1.1,2,3
